"wheat_variable","variable","estimate","p_value","r_squared","season"
"mean_mg","mean_Wind_f_inst",-0.117617862988056,0.554206796261182,0.198731580499719,"preseason"
"mean_k","mean_SoilTMP10_29cm_inst",-0.0377582942304468,0.559937751992506,0.193654782121409,"preseason"
"mean_fe","mean_SWE_inst",-0.128057127749717,0.568378453359869,0.186297159524018,"preseason"
"mean_tkw","mean_Qs_acc",-185.599515499504,0.568781966345727,0.185948992548658,"preseason"
"mean_s","mean_Qh_tavg",0.00806262683619973,0.568802667251029,0.185931139769826,"preseason"
"mean_ca","mean_SoilTMP144_295cm_inst",-0.0103832586104708,0.570157735648095,0.184764372223174,"preseason"
"mean_tkw","mean_Qle_tavg",0.134936012291321,0.571745272445657,0.183402111672645,"preseason"
"mean_zn","mean_SoilTMP10_29cm_inst",-1.05835956270988,0.572370413402074,0.182867063333913,"preseason"
"mean_mn","mean_Qh_tavg",-0.144799032981175,0.573024296995291,0.182308250956366,"preseason"
"mean_fe","mean_CanopInt_inst",-354.101006281326,0.573736714619922,0.181700388463018,"preseason"
"mean_mg","mean_TVeg_tavg",-0.410992565514189,0.579743401983258,0.176615608176605,"preseason"
"mean_ca","mean_Qair_f_inst",-17.349528642571,0.58051435191024,0.175968208953285,"preseason"
"mean_protein","mean_Qsm_acc",159.879560066973,0.584165722551209,0.172918146301358,"preseason"
"mean_tkw","mean_ESoil_tavg",0.135483148828836,0.584922248810962,0.17228953953215,"preseason"
"mean_fe","mean_ECanop_tavg",5.82121201042519,0.586427464202878,0.171042242365661,"preseason"
"mean_mg","mean_Evap_tavg",-13455.2197992237,0.587577998992601,0.170091906914946,"preseason"
"mean_ca","mean_Rainf_tavg",-2231.04732481648,0.588861989580643,0.169034463611587,"preseason"
"mean_p","mean_SoilMoist_S_inst",0.821298330608641,0.589216446757151,0.16874312761482,"preseason"
"mean_mn","mean_SWdown_f_tavg",0.116784227224874,0.592267740137259,0.166245595732778,"preseason"
"mean_k","mean_SoilTMP29_68cm_inst",-0.0402310569716131,0.592933028168563,0.165703519556016,"preseason"
"mean_k","mean_Qh_tavg",0.0107328891975229,0.596024309690478,0.163196358361055,"preseason"
"mean_fe","mean_Swnet_tavg",0.115250911301724,0.596160407462314,0.163086416501004,"preseason"
"mean_mg","mean_SoilTMP144_295cm_inst",0.0592528845807949,0.606071783598974,0.155179439676893,"preseason"
"mean_protein","mean_Tair_f_inst",-2.02414863923947,0.606462570185868,0.154871708664713,"preseason"
"mean_mn","mean_Qs_acc",-179.11267410723,0.608587761255874,0.153203540638689,"preseason"
"mean_p","mean_SoilTMP68_144cm_inst",-0.164678089760731,0.610135249671781,0.151994523548485,"preseason"
