"wheat_variable","variable","estimate","p_value","r_squared","season"
"mean_p","mean_SoilTMP68_144cm_inst",-0.0274633743621805,0.813756117283684,0.0346867838492486,"season"
"mean_s","mean_ACond_tavg",-27.5930053742638,0.816378393490225,0.0337168943772309,"season"
"mean_protein","mean_ECanop_tavg",-4.55710902064698,0.818889225775886,0.0328011125400582,"season"
"mean_tkw","mean_SoilMoist_P_inst",-0.00468935692963661,0.822453236648133,0.0315228531767239,"season"
"mean_tkw","mean_TWS_inst",-0.00468881551583866,0.82246865352337,0.0315173789818053,"season"
"mean_mg","mean_SoilTMP10_29cm_inst",0.0105078279952612,0.826097495404027,0.0302420811047528,"season"
"mean_mg","mean_SoilTMP144_295cm_inst",0.00634424983621192,0.829227892025747,0.0291631128619698,"season"
"mean_protein","mean_SoilTMP68_144cm_inst",1.09299743874919,0.832478525434161,0.0280634444407129,"season"
"mean_mn","mean_TWS_inst",-0.00249313987318316,0.832786230628385,0.0279604446674642,"season"
"mean_mn","mean_SoilMoist_P_inst",-0.00249280934298577,0.832813185099879,0.0279514310764478,"season"
"mean_ca","mean_Rainf_f_tavg",366.698394399629,0.83422913737363,0.0274799788958914,"season"
"mean_ca","mean_Rainf_tavg",364.48528058104,0.835268285046225,0.0271365379116123,"season"
"mean_k","mean_SoilMoist_S_inst",0.158220179980665,0.835721385531303,0.0269874631717548,"season"
"mean_protein","mean_ACond_tavg",3294.07467934927,0.840947990993797,0.0252975415689092,"season"
"mean_tkw","mean_Wind_f_inst",-3.31679086945637,0.842108641607161,0.0249296810551358,"season"
"mean_s","mean_Qair_f_inst",31.7993546977654,0.847561417548664,0.0232375214197729,"season"
"mean_ca","mean_CanopInt_inst",-0.550698560112213,0.850045284468315,0.0224864167101874,"season"
"mean_mg","mean_Rainf_tavg",-1807.26585105565,0.852805565347747,0.0216662015925962,"season"
"mean_zn","mean_Psurf_f_inst",0.0102029507162257,0.853586668476241,0.0214368636478862,"season"
"mean_s","mean_Qg_tavg",0.0097812492293414,0.853731088781311,0.0213945943891009,"season"
"mean_mg","mean_Rainf_f_tavg",-1789.73530278606,0.854199129891716,0.0212578937243323,"season"
"mean_protein","mean_Qh_tavg",-0.533799673902586,0.86335766978269,0.0186711264072162,"season"
"mean_protein","mean_Rainf_f_tavg",372980.973878543,0.864061972087131,0.0184791474328397,"season"
"mean_protein","mean_Rainf_tavg",372096.897780664,0.864416021903371,0.0183830151165073,"season"
"mean_k","mean_SoilMoist_RZ_inst",0.00275428120582733,0.86466530650561,0.0183154792632201,"season"
"mean_mg","mean_Qair_f_inst",-16.6437184270019,0.870602787695924,0.016743638552066,"season"
"mean_p","mean_Qair_f_inst",83.3575077092111,0.871714067850871,0.0164572803873711,"season"
"mean_zn","mean_Qair_f_inst",-1534.05889523748,0.872367491174866,0.0162900573089979,"season"
"mean_ni","mean_Qs_acc",2.08000499138237,0.872800672972072,0.0161796687963577,"season"
"mean_k","mean_TVeg_tavg",0.0273103579769203,0.87435937446709,0.0157855667843007,"season"
"mean_s","mean_SoilTMP68_144cm_inst",0.0059111446441924,0.875134635792275,0.0155913591787277,"season"
"mean_tkw","mean_SoilMoist_RZ_inst",-0.0219537927692988,0.875478817625713,0.0155055248598904,"season"
"mean_ni","mean_SnowT_tavg",-0.0171030939271729,0.876196670705213,0.0153272643444735,"season"
"mean_mg","mean_Qg_tavg",0.00495298343629602,0.879878002658915,0.0144292942452118,"season"
"mean_s","mean_CanopInt_inst",-3.87706930817321,0.882693005627522,0.0137609309287046,"season"
"mean_p","mean_Swnet_tavg",-0.0221258501270566,0.885952246362058,0.0130068901098609,"season"
"mean_zn","mean_ESoil_tavg",0.227124052195414,0.886307038199682,0.0129260895629285,"season"
"mean_k","mean_Lwnet_tavg",-0.00782168289335409,0.886857849109445,0.0128011463081413,"season"
"mean_ca","mean_SnowT_tavg",-0.00183661750863146,0.888378878483453,0.0124592747686121,"season"
"mean_ni","mean_Tair_f_inst",-0.0177571698198395,0.890185993755518,0.0120591159674631,"season"
"mean_p","mean_SWdown_f_tavg",-0.0175627632050281,0.890355988332109,0.0120218092946286,"season"
"mean_s","mean_AvgSurfT_inst",0.0159666985270443,0.892233516812065,0.0116136148986955,"season"
"mean_mn","mean_Qsm_acc",-18236.2069194734,0.896410069765273,0.0107308736460354,"season"
"mean_mn","mean_Snowf_tavg",-15737008.5793832,0.896410069765273,0.0107308736460354,"season"
"mean_mn","mean_SWE_inst",-1028.40179090214,0.896410069765273,0.0107308736460354,"season"
"mean_mn","mean_SnowDepth_inst",-154260.430511067,0.896410069765273,0.0107308736460354,"season"
"mean_ca","mean_Qs_acc",0.197344125910824,0.898675455767909,0.0102666632638414,"season"
"mean_protein","mean_CanopInt_inst",460.870863398599,0.89882329388824,0.0102367258596255,"season"
"mean_s","mean_SnowT_tavg",0.0148961855383879,0.899404885094985,0.0101193771427531,"season"
"mean_s","mean_Rainf_f_tavg",1975.21514996524,0.900782620258198,0.00984408844282889,"season"
"mean_mg","mean_SoilTMP29_68cm_inst",0.00415152073100039,0.900803085011785,0.00984002794317912,"season"
"mean_s","mean_Qh_tavg",0.00278901394998813,0.901604168339391,0.00968173968818292,"season"
"mean_s","mean_Rainf_tavg",1955.29459331223,0.901806309881492,0.00964200077908951,"season"
"mean_tkw","mean_SoilMoist_S_inst",-0.804261176948869,0.903606206349555,0.00929176345432452,"season"
"mean_ni","mean_Qh_tavg",0.00254731991609953,0.903669163757718,0.00927963001113722,"season"
"mean_ni","mean_AvgSurfT_inst",-0.0132856906972769,0.903881154097271,0.00923883253767258,"season"
"mean_tkw","mean_ESoil_tavg",-0.0654210333660061,0.904912994468455,0.00904153862095614,"season"
"mean_mg","mean_Albedo_inst",0.783305692588152,0.905106746813219,0.00900472950037014,"season"
"mean_zn","mean_Evap_tavg",298574.329368621,0.907804931208818,0.00849993070941081,"season"
"mean_zn","mean_Qle_tavg",0.120984258173208,0.907853362037299,0.00849100288782909,"season"
"mean_s","mean_Qle_tavg",-0.0019370474053727,0.914994270351086,0.00722597407314419,"season"
"mean_s","mean_Evap_tavg",-4775.59686393109,0.91503497152489,0.00721905606377616,"season"
"mean_protein","mean_SoilTMP144_295cm_inst",0.700165187983417,0.915682028145513,0.00710952037765407,"season"
"mean_s","mean_Qs_acc",-1.47059314717511,0.916100929504223,0.00703905403005544,"season"
"mean_s","mean_Tair_f_inst",0.0138851645371626,0.919891390542162,0.00641738930926841,"season"
"mean_ca","mean_AvgSurfT_inst",-0.00131253844740286,0.92027280908651,0.0063564249709564,"season"
"mean_s","mean_Lwnet_tavg",-0.00239761342455005,0.920556164964566,0.00631132292513725,"season"
"mean_ni","mean_CanopInt_inst",-2.44128895931732,0.920823672296219,0.00626889086865653,"season"
"mean_zn","mean_TWS_inst",0.00571700164297782,0.925450128395247,0.00555768335628514,"season"
"mean_zn","mean_SoilMoist_P_inst",0.00571661172147623,0.925457346872493,0.0055566071352879,"season"
"mean_p","mean_ECanop_tavg",-0.0422133706027313,0.925769621253001,0.00551014912892281,"season"
"mean_ca","mean_Tair_f_inst",-0.00142308576204473,0.926110099809537,0.00545971735015683,"season"
"mean_s","mean_TVeg_tavg",0.00656108981346706,0.9308590259684,0.00478047429003831,"season"
"mean_mn","mean_Lwnet_tavg",-0.0227551487359215,0.932694554107972,0.00453002304672495,"season"
"mean_s","mean_SoilTMP0_10cm_inst",0.00825429061906306,0.935122738512079,0.00420905905817206,"season"
"mean_protein","mean_SoilTMP29_68cm_inst",0.554687033450857,0.940704471503813,0.00351595969964211,"season"
"mean_tkw","mean_Swnet_tavg",0.0714022846994304,0.942228032781128,0.00333760019633834,"season"
"mean_tkw","mean_Evap_tavg",-62046.2285908225,0.944370656539741,0.00309462385381945,"season"
"mean_tkw","mean_Qle_tavg",-0.0251460725073271,0.944389844364148,0.0030924894098437,"season"
"mean_fe","mean_Psurf_f_inst",-0.00165980071844524,0.944629683268077,0.00306587197499342,"season"
"mean_s","mean_ESoil_tavg",-0.00186587574373945,0.946184114197233,0.00289614956473639,"season"
"mean_s","mean_LWdown_f_tavg",0.00135046529343399,0.948146986077224,0.00268873505287558,"season"
"mean_tkw","mean_SWdown_f_tavg",0.0521907813614185,0.948854886268135,0.00261582265864535,"season"
"mean_s","mean_SoilTMP144_295cm_inst",0.00288613845874628,0.952097756007704,0.00229462497949743,"season"
"mean_s","mean_TWS_inst",-5.7446042384133e-05,0.956838550737126,0.00186291070247167,"season"
"mean_s","mean_SoilMoist_P_inst",-5.74444727050484e-05,0.956840965586787,0.00186270225148086,"season"
"mean_mn","mean_SWdown_f_tavg",0.0215065786133941,0.962666804312373,0.00139376750025074,"season"
"mean_k","mean_ESoil_tavg",0.00269575052540142,0.966056965994878,0.00115212955747281,"season"
"mean_protein","mean_Qg_tavg",-0.305539914952148,0.96684823935056,0.00109903923415778,"season"
"mean_mn","mean_Swnet_tavg",0.0224729451473644,0.967790904392955,0.00103742583982383,"season"
"mean_protein","mean_SoilTMP10_29cm_inst",0.412892739861991,0.96942875652905,0.000934600927360146,"season"
"mean_protein","mean_Wind_f_inst",4.21391437350421,0.971117756660274,0.000834183980335158,"season"
"mean_k","mean_SoilMoist_P_inst",-8.06853549440062e-05,0.973535641394739,0.000700362276387865,"season"
"mean_k","mean_TWS_inst",-8.06494333309336e-05,0.973546666246357,0.000699778866681671,"season"
"mean_s","mean_SoilMoist_S_inst",0.0109904635339245,0.973860818746569,0.000683256796599705,"season"
"mean_protein","mean_Tair_f_inst",-0.589796925663728,0.975310539027622,0.000609569483106571,"season"
"mean_s","mean_SoilMoist_RZ_inst",0.000209253445150375,0.9764478642716,0.000554703097368993,"season"
"mean_protein","mean_SoilTMP0_10cm_inst",0.347359200623393,0.980190546155675,0.000392414461610456,"season"
"mean_p","mean_LWdown_f_tavg",0.0015510446785679,0.980880672891134,0.000365548669095832,"season"
"mean_k","mean_Evap_tavg",2304.51770035385,0.982100710856169,0.00032038455185445,"season"
"mean_k","mean_Qle_tavg",0.000931652377873441,0.982151363972001,0.000318573808059958,"season"
"mean_s","mean_SoilTMP10_29cm_inst",0.00164752941971899,0.983187662695213,0.000282654685649953,"season"
"mean_protein","mean_SnowT_tavg",0.261792932280933,0.987172539772259,0.00016454373589426,"season"
"mean_s","mean_SoilTMP29_68cm_inst",-0.000571033249355839,0.991586932259303,7.07797088095537e-05,"season"
"mean_protein","mean_Qs_acc",17.8308138664285,0.992618974271915,5.44795407986571e-05,"season"
"mean_protein","mean_AvgSurfT_inst",0.0621152025322621,0.996958082495769,9.25326210254253e-06,"season"
"mean_s","mean_Psurf_f_inst",3.10470630674058e-06,0.997432959742338,6.58969568445889e-06,"season"
"mean_zn","mean_Lwnet_tavg",0.000505283950972603,0.999709424347456,8.44342098516608e-08,"season"
"mean_ni","mean_Rainf_tavg",19461.8058837425,0.000125285481003329,0.999749444734445,"postseason"
"mean_ni","mean_Qs_acc",15.1461538865266,0.00143010915519745,0.997141826901801,"postseason"
"mean_mg","mean_Snowf_tavg",53136.3384107236,0.00154474328577452,0.99691289966027,"postseason"
"mean_ni","mean_Rainf_f_tavg",15982.625626133,0.00386826458074872,0.992278434309369,"postseason"
"mean_fe","mean_Wind_f_inst",-12.9351797181627,0.0080474474022399,0.983969866605212,"postseason"
"mean_mg","mean_SnowDepth_inst",8.46376670719692,0.0108689700197694,0.978380194469752,"postseason"
"mean_mg","mean_SWE_inst",0.0564247854327722,0.0108690553898836,0.978380025585301,"postseason"
"mean_ni","mean_CanopInt_inst",58.1598674900661,0.0119088721851725,0.976324076866378,"postseason"
"mean_mg","mean_Qsm_acc",9.63662487509894,0.02033348388183,0.959746482803113,"postseason"
"mean_mn","mean_Qair_f_inst",-1535.47357517178,0.0312237696260444,0.938527384537571,"postseason"
"mean_s","mean_Psurf_f_inst",0.00418680033447088,0.033614052973745,0.933901798609832,"postseason"
"mean_fe","mean_Evap_tavg",-644731.228796544,0.0367193330862864,0.927909643249729,"postseason"
"mean_fe","mean_Qle_tavg",-0.255259244915267,0.0405602181285735,0.92052469503749,"postseason"
"mean_mn","mean_SoilTMP295_1295cm_inst",4.86301698607693,0.0408250283218885,0.920016626293706,"postseason"
"mean_fe","mean_ESoil_tavg",-0.270737675936993,0.0419045668670028,0.917946858990306,"postseason"
"mean_ni","mean_Albedo_inst",0.0691619809133551,0.04498581908708,0.912052085744775,"postseason"
"mean_fe","mean_TVeg_tavg",-6.09823188452127,0.0482950294002782,0.905742351064217,"postseason"
"mean_tkw","mean_SoilTMP68_144cm_inst",1.90260698858408,0.0539734856154848,0.894966165918515,"postseason"
"mean_mg","mean_Albedo_inst",0.0452200270050601,0.0552533627586639,0.892546208578813,"postseason"
"mean_mn","mean_SoilTMP144_295cm_inst",2.1333468967333,0.060361386275018,0.882920724403006,"postseason"
"mean_mg","mean_CanopInt_inst",36.2935525840472,0.0670782611408735,0.870342970835936,"postseason"
"mean_tkw","mean_SoilTMP29_68cm_inst",0.950189145041729,0.0761817353122736,0.853440186170642,"postseason"
"mean_mn","mean_ACond_tavg",-851.923891675149,0.0768213725599214,0.852258778162147,"postseason"
"mean_tkw","mean_LWdown_f_tavg",0.147996108713805,0.0825678128197197,0.841681818074393,"postseason"
"mean_mn","mean_Wind_f_inst",-5.40710588537982,0.0825891110374527,0.841642739187051,"postseason"
"mean_tkw","mean_Psurf_f_inst",-0.0787182543892435,0.0843704345604649,0.838377501106992,"postseason"
"mean_ca","mean_ECanop_tavg",0.02194807523214,0.0869073211958795,0.833738240085683,"postseason"
"mean_mg","mean_Rainf_f_tavg",9615.05432451338,0.09330226134993,0.822100789273151,"postseason"
"mean_ni","mean_SWE_inst",0.0782470470319542,0.0934125795998843,0.821900750827736,"postseason"
"mean_ni","mean_SnowDepth_inst",11.7371184619015,0.0934129952516931,0.821899997178507,"postseason"
"mean_mn","mean_Evap_tavg",-273921.509561989,0.0945158391320813,0.819901565582679,"postseason"
"mean_fe","mean_SoilTMP295_1295cm_inst",10.0941657807347,0.100125592853767,0.809773948636784,"postseason"
"mean_ni","mean_Qsm_acc",13.3927468621569,0.100127809420058,0.809769959379143,"postseason"
"mean_s","mean_Qsm_acc",14.316036546668,0.102616367968429,0.805297383038175,"postseason"
"mean_s","mean_SoilTMP68_144cm_inst",-0.0907250794877577,0.104829871704464,0.801329558592647,"postseason"
"mean_mn","mean_Qle_tavg",-0.107637949721791,0.104877976687975,0.801243436618214,"postseason"
"mean_fe","mean_SoilTMP144_295cm_inst",4.48439842815671,0.107264134780094,0.796977325049934,"postseason"
"mean_fe","mean_Qair_f_inst",-3128.81856387576,0.107761573297463,0.796089410084619,"postseason"
"mean_mn","mean_TVeg_tavg",-2.58167895377828,0.108582364870151,0.794625400220492,"postseason"
"mean_tkw","mean_ACond_tavg",1450.7315138338,0.112520157057583,0.787620471629098,"postseason"
"mean_mg","mean_Qg_tavg",-0.0163548657850661,0.114750211138008,0.783667188680201,"postseason"
"mean_mg","mean_Qs_acc",8.87042686163996,0.115164044415586,0.782934668294984,"postseason"
"mean_mg","mean_Lwnet_tavg",0.0144588205611777,0.116707272783816,0.780206041953003,"postseason"
"mean_tkw","mean_SoilTMP10_29cm_inst",0.67296944884707,0.11913218423158,0.775928108856627,"postseason"
"mean_fe","mean_SoilMoist_P_inst",-0.0357140787253893,0.126403543609171,0.763170768618613,"postseason"
"mean_mn","mean_ESoil_tavg",-0.111439285637102,0.12747279488608,0.761303723663909,"postseason"
"mean_fe","mean_TWS_inst",-0.035776810524669,0.130074987712803,0.756769527002879,"postseason"
"mean_fe","mean_Lwnet_tavg",0.570244074862519,0.133350469126271,0.751081409363655,"postseason"
"mean_tkw","mean_SoilTMP0_10cm_inst",0.580309384436101,0.134626725667807,0.748870903928421,"postseason"
"mean_k","mean_Qsm_acc",31.6167187158157,0.134802357355258,0.748566960838019,"postseason"
"mean_fe","mean_SWdown_f_tavg",-0.124337659303293,0.136051002144751,0.746407870895088,"postseason"
"mean_k","mean_Qs_acc",32.1457190603211,0.136849337171736,0.745029066740872,"postseason"
"mean_ni","mean_Snowf_tavg",69470.8360515747,0.13722536538217,0.74438007013993,"postseason"
"mean_fe","mean_Swnet_tavg",-0.144783808199608,0.139941008772803,0.739701468390743,"postseason"
"mean_mg","mean_Rainf_tavg",11045.2880789908,0.141418280596003,0.737162568894725,"postseason"
"mean_mn","mean_SWdown_f_tavg",-0.0557821433856123,0.142446547910887,0.735397923189954,"postseason"
"mean_s","mean_Snowf_tavg",74001.7842901612,0.142604481107445,0.735127075817033,"postseason"
"mean_k","mean_Rainf_f_tavg",33461.1380553724,0.150630388322138,0.721428737241803,"postseason"
"mean_fe","mean_Qg_tavg",-0.630665104267122,0.150763626519729,0.721202418041923,"postseason"
"mean_zn","mean_Qsm_acc",779.03862473886,0.152466225023257,0.718313499726329,"postseason"
"mean_k","mean_SoilMoist_S_inst",0.980495491299693,0.154206747815477,0.715366225440873,"postseason"
"mean_tkw","mean_AvgSurfT_inst",0.508252962459067,0.156278498716114,0.711865971728735,"postseason"
"mean_tkw","mean_SnowT_tavg",0.509381114797968,0.156385537510557,0.711685361321352,"postseason"
"mean_k","mean_Rainf_tavg",40297.4018140266,0.156807263667357,0.71097399060413,"postseason"
"mean_mg","mean_Psurf_f_inst",0.00224763691466687,0.158619432098034,0.707921260043035,"postseason"
"mean_tkw","mean_SWdown_f_tavg",0.096707010430303,0.160713053164857,0.704402579127855,"postseason"
"mean_mn","mean_Swnet_tavg",-0.0634821693920683,0.165664757854367,0.696115296286211,"postseason"
"mean_p","mean_SoilMoist_S_inst",1.31500306613811,0.165819732692626,0.695856718365002,"postseason"
"mean_k","mean_CanopInt_inst",120.516735963308,0.166110867902877,0.695371084629693,"postseason"
"mean_protein","mean_Psurf_f_inst",0.497854420941358,0.166219632434007,0.695189701338482,"postseason"
"mean_zn","mean_SoilMoist_S_inst",24.2787134164011,0.16738587261009,0.693246285129261,"postseason"
"mean_tkw","mean_Swnet_tavg",0.112087161345536,0.168367968384201,0.691611836009422,"postseason"
"mean_fe","mean_Tair_f_inst",-0.60638787888508,0.172568341627313,0.684643149277375,"postseason"
"mean_mg","mean_AvgSurfT_inst",-0.0154319026779163,0.175556985659859,0.679706283894258,"postseason"
"mean_mg","mean_SnowT_tavg",-0.0154351615266055,0.177313588029446,0.676812932440985,"postseason"
"mean_mg","mean_Tair_f_inst",-0.0149935350535679,0.177615866206474,0.676315663515329,"postseason"
"mean_tkw","mean_Tair_f_inst",0.482519328893002,0.17763725030746,0.676280492081876,"postseason"
"mean_s","mean_SoilTMP29_68cm_inst",-0.0425405898579974,0.179263042156871,0.673609153969594,"postseason"
"mean_fe","mean_ACond_tavg",-1654.02784867858,0.189884060886052,0.656287834806474,"postseason"
"mean_zn","mean_Psurf_f_inst",0.202043285060043,0.190614434195551,0.655104994132588,"postseason"
"mean_protein","mean_SoilTMP68_144cm_inst",-11.2844781392843,0.192131555671587,0.65265142334161,"postseason"
"mean_fe","mean_SoilTMP0_10cm_inst",-0.675478325986529,0.193530012007864,0.650393841532035,"postseason"
"mean_fe","mean_SnowT_tavg",-0.60729211003103,0.194748165933401,0.648430516267621,"postseason"
"mean_fe","mean_AvgSurfT_inst",-0.604605155734678,0.196429562201759,0.645725448503257,"postseason"
"mean_mn","mean_LWdown_f_tavg",-0.0731430787414754,0.196824589377644,0.645090740228389,"postseason"
"mean_s","mean_LWdown_f_tavg",-0.00648870408711401,0.201811165606529,0.637105415350407,"postseason"
"mean_s","mean_AvgSurfT_inst",-0.0242071965153866,0.202578947846736,0.635880334417219,"postseason"
"mean_s","mean_SnowT_tavg",-0.0242073312874662,0.204441548559211,0.632913249658867,"postseason"
"mean_fe","mean_SoilTMP10_29cm_inst",-0.757675957514688,0.205979331832446,0.630468821477248,"postseason"
"mean_s","mean_SoilTMP10_29cm_inst",-0.0305535371953824,0.206401400479828,0.629798737160377,"postseason"
"mean_tkw","mean_SoilTMP295_1295cm_inst",-7.11530219814224,0.207732373156218,0.627687992544678,"postseason"
"mean_tkw","mean_Qair_f_inst",2218.55129244639,0.209799844711098,0.624416285418605,"postseason"
"mean_mn","mean_SoilTMP10_29cm_inst",-0.340175228997938,0.211264169125328,0.622104210905558,"postseason"
"mean_mg","mean_SoilTMP0_10cm_inst",-0.0164150272644304,0.212215445088306,0.620604504957415,"postseason"
"mean_s","mean_SoilTMP0_10cm_inst",-0.0265768898285542,0.213548320939031,0.618506243497817,"postseason"
"mean_mn","mean_SoilTMP0_10cm_inst",-0.297589045691756,0.213906298609862,0.617943307365248,"postseason"
"mean_zn","mean_Qs_acc",733.258152874407,0.217255804589463,0.612688475448889,"postseason"
"mean_p","mean_SoilMoist_RZ_inst",0.0264159386565549,0.219894137356473,0.608565156930801,"postseason"
"mean_mn","mean_SoilTMP29_68cm_inst",-0.452935009996056,0.219943856164807,0.60848758753503,"postseason"
"mean_mg","mean_SoilTMP68_144cm_inst",-0.0486175184053486,0.222019024668,0.605254397978529,"postseason"
"mean_mg","mean_SoilTMP10_29cm_inst",-0.0184213069669446,0.224007002983303,0.602165131418954,"postseason"
"mean_k","mean_Snowf_tavg",153105.913249593,0.22558426450327,0.599719731384942,"postseason"
"mean_ni","mean_ECanop_tavg",0.156094202997265,0.226544777163956,0.598232981732354,"postseason"
"mean_s","mean_Tair_f_inst",-0.022855465339377,0.227029737880133,0.597483026121656,"postseason"
"mean_zn","mean_Rainf_f_tavg",764894.711754673,0.228106895587957,0.595818964638861,"postseason"
"mean_p","mean_Psurf_f_inst",0.0103841366596975,0.230521536581126,0.592097105665472,"postseason"
"mean_ca","mean_Rainf_tavg",1780.4663200452,0.231991139093837,0.58983761043038,"postseason"
"mean_mn","mean_Tair_f_inst",-0.253610176554928,0.234352476274491,0.586216130587003,"postseason"
"mean_fe","mean_LWdown_f_tavg",-0.15376402253237,0.236847528489619,0.582401694772403,"postseason"
"mean_k","mean_SoilMoist_RZ_inst",0.0189852360210482,0.237589334537197,0.581270022811434,"postseason"
"mean_zn","mean_CanopInt_inst",2771.33209787493,0.237659458166344,0.581163101723232,"postseason"
"mean_ca","mean_Albedo_inst",0.00655284184578501,0.240300043303159,0.57714402420518,"postseason"
"mean_zn","mean_Snowf_tavg",3775066.69087993,0.240887182247146,0.576252270076677,"postseason"
"mean_mn","mean_SnowT_tavg",-0.257906721108947,0.243380851882391,0.572472535298215,"postseason"
"mean_mn","mean_AvgSurfT_inst",-0.256516088176823,0.245694459963809,0.568976847729288,"postseason"
"mean_zn","mean_Rainf_tavg",905085.86391844,0.247096901394855,0.566863075889228,"postseason"
"mean_mg","mean_Swnet_tavg",-0.00314828081208017,0.248254617684428,0.565121119832786,"postseason"
"mean_zn","mean_SoilMoist_RZ_inst",0.469459135026744,0.250502396654969,0.561746657419945,"postseason"
"mean_s","mean_SnowDepth_inst",10.4010534945668,0.250503676830939,0.561744738443941,"postseason"
"mean_s","mean_SWE_inst",0.0693399534331805,0.250503770073598,0.561744598673889,"postseason"
"mean_mg","mean_SoilTMP29_68cm_inst",-0.0237982147624582,0.255366059106499,0.554479705930586,"postseason"
"mean_fe","mean_SoilTMP29_68cm_inst",-0.953732864372846,0.257603125698912,0.551153118972026,"postseason"
"mean_protein","mean_SoilTMP29_68cm_inst",-5.27626488742383,0.26140219193793,0.545526722074095,"postseason"
"mean_mn","mean_ECanop_tavg",-1.7883737372216,0.262027211471016,0.544603836609243,"postseason"
"mean_k","mean_Psurf_f_inst",0.00732206879418024,0.26218862390071,0.544365626701529,"postseason"
"mean_s","mean_CanopInt_inst",46.3762113740391,0.264956513974019,0.540288926349227,"postseason"
"mean_p","mean_Qh_tavg",-0.0614577390393992,0.266203050299976,0.53845796338906,"postseason"
"mean_ca","mean_Qs_acc",1.31839205856457,0.270222114238745,0.532575762546165,"postseason"
"mean_mg","mean_LWdown_f_tavg",-0.00365258193287437,0.27130529869727,0.530995967706676,"postseason"
"mean_ca","mean_Rainf_f_tavg",1389.74544500796,0.272766414487923,0.528868687896749,"postseason"
"mean_protein","mean_LWdown_f_tavg",-0.808742311667677,0.278163588065298,0.521047805594764,"postseason"
"mean_k","mean_SWE_inst",0.152629940400552,0.279773945480077,0.518725569609335,"postseason"
"mean_k","mean_SnowDepth_inst",22.8946091591875,0.279774328620194,0.518725017714492,"postseason"
"mean_s","mean_Swnet_tavg",-0.0048917598748952,0.279781170590967,0.518715162235318,"postseason"
"mean_mg","mean_SWdown_f_tavg",-0.00257635389882352,0.280418484262993,0.517797557790368,"postseason"
"mean_s","mean_Rainf_f_tavg",12368.455055424,0.280835435960053,0.517197670170767,"postseason"
"mean_s","mean_Qg_tavg",-0.0215390212614201,0.281135815247025,0.516765716120559,"postseason"
"mean_k","mean_Albedo_inst",0.127372992505417,0.283679944698093,0.513114421627728,"postseason"
"mean_ca","mean_CanopInt_inst",4.99280095992961,0.287823132534764,0.507195890552594,"postseason"
"mean_s","mean_Qs_acc",11.5606547473198,0.288945796080729,0.505598080911268,"postseason"
"mean_tkw","mean_TVeg_tavg",3.63701141929177,0.291058890016195,0.502597497425069,"postseason"
"mean_s","mean_SWdown_f_tavg",-0.00407973666512837,0.297399190965723,0.49364789685562,"postseason"
"mean_fe","mean_SoilMoist_RZ_inst",-0.189122788904846,0.298088200122339,0.492680174807497,"postseason"
"mean_protein","mean_Qh_tavg",-2.60097015030343,0.298128005337827,0.492624296891057,"postseason"
"mean_mg","mean_ESoil_tavg",-0.00487373172259128,0.306716674684301,0.480641769160794,"postseason"
"mean_tkw","mean_Qle_tavg",0.147384600619026,0.308080701673059,0.478752315397246,"postseason"
"mean_tkw","mean_Qg_tavg",0.410283620575296,0.309949209067144,0.47617009406706,"postseason"
"mean_tkw","mean_Evap_tavg",367876.654795083,0.313495388084315,0.471288582181506,"postseason"
"mean_mn","mean_Qg_tavg",-0.230194491878235,0.314187656832233,0.470338570041262,"postseason"
"mean_mn","mean_SoilTMP68_144cm_inst",-0.778068447714915,0.314692450607337,0.469646437254577,"postseason"
"mean_tkw","mean_ESoil_tavg",0.153934290420151,0.319602764053447,0.462940398683709,"postseason"
"mean_zn","mean_SoilTMP68_144cm_inst",-3.94419786938911,0.324571166404834,0.456204109251727,"postseason"
"mean_zn","mean_SWE_inst",3.59049692629255,0.326429366419711,0.453697398421752,"postseason"
"mean_zn","mean_SnowDepth_inst",538.577395752487,0.326429626412193,0.453697048175217,"postseason"
"mean_mg","mean_TVeg_tavg",-0.10731892660097,0.326769496611591,0.453239310692612,"postseason"
"mean_protein","mean_SoilTMP10_29cm_inst",-3.5575386358092,0.329544491531888,0.449510588835234,"postseason"
"mean_p","mean_SoilTMP68_144cm_inst",-0.210495768703509,0.333224992957853,0.444588910016056,"postseason"
"mean_s","mean_Rainf_tavg",13878.1545318496,0.334821285705773,0.44246272195012,"postseason"
"mean_mg","mean_Qle_tavg",-0.00438042458948459,0.338177524588015,0.438008988960446,"postseason"
"mean_protein","mean_ACond_tavg",-7484.31230243737,0.340783152288481,0.434566852306713,"postseason"
"mean_s","mean_Albedo_inst",0.051003293713863,0.342970612790865,0.431687615656411,"postseason"
"mean_mn","mean_Lwnet_tavg",0.19510279166952,0.343965328491919,0.430381490220716,"postseason"
"mean_s","mean_Lwnet_tavg",0.0173087492938255,0.348012141178714,0.425088168050365,"postseason"
"mean_protein","mean_SoilTMP0_10cm_inst",-3.02061155262921,0.351449634959155,0.420617575994613,"postseason"
"mean_p","mean_Qsm_acc",32.1969054438175,0.35207133200965,0.419811558803749,"postseason"
"mean_fe","mean_SoilTMP68_144cm_inst",-1.6130817100492,0.357839637869611,0.412369930691433,"postseason"
"mean_mg","mean_Evap_tavg",-10689.4931720455,0.358021751737807,0.412136071241793,"postseason"
"mean_zn","mean_Albedo_inst",2.8570051285928,0.361236238010351,0.408019143631169,"postseason"
