"wheat_variable","variable","estimate","p_value","r_squared","season"
"mean_ca","mean_SoilTMP68_144cm_inst",0.00421481070467974,0.612201839127032,0.150387413576458,"preseason"
"mean_ni","mean_Albedo_inst",-0.00718285527380777,0.612991309951036,0.149775726173416,"preseason"
"mean_fe","mean_SoilMoist_P_inst",-0.0211082775791023,0.613058486703734,0.149723734712004,"preseason"
"mean_mn","mean_Qs_acc",-189.648636423983,0.615396818116028,0.147919607515276,"preseason"
"mean_s","mean_SoilMoist_RZ_inst",-0.00508339329962728,0.621193107473576,0.143494661825526,"preseason"
"mean_k","mean_SoilMoist_S_inst",-0.415674587222305,0.625664538961462,0.140127037390934,"preseason"
"mean_ni","mean_Qsm_acc",-0.827499753417862,0.633172575695303,0.134562359222018,"preseason"
"mean_p","mean_Qh_tavg",0.0217582197138944,0.638721478262851,0.13052217026858,"preseason"
"mean_ca","mean_SoilTMP10_29cm_inst",0.00176267898218118,0.638739988817,0.130508795679942,"preseason"
"mean_zn","mean_SoilTMP29_68cm_inst",-1.36341543727634,0.640119904312542,0.129513683272014,"preseason"
"mean_s","mean_SoilMoist_S_inst",-0.23463818342768,0.641759468431705,0.128336278458335,"preseason"
"mean_protein","mean_Rainf_tavg",-2415918.14525387,0.645839731761228,0.125429495598959,"preseason"
"mean_mg","mean_LWdown_f_tavg",0.00324753476772068,0.647196174899971,0.124470539005212,"preseason"
"mean_fe","mean_ESoil_tavg",0.188484710282379,0.649088690851867,0.123138746888056,"preseason"
"mean_ca","mean_LWdown_f_tavg",0.000365349073938499,0.650749591905834,0.121975847553941,"preseason"
"mean_fe","mean_Qle_tavg",0.180678328043431,0.651536397197694,0.121426882477964,"preseason"
"mean_s","mean_ACond_tavg",-39.0931086612045,0.651866210759407,0.121197135211013,"preseason"
"mean_zn","mean_SoilMoist_S_inst",-12.0623426822963,0.652164768401095,0.120989348341463,"preseason"
"mean_mg","mean_SoilTMP29_68cm_inst",0.0171428234163532,0.653357140867557,0.120161271787514,"preseason"
"mean_ca","mean_SoilTMP0_10cm_inst",0.00153925699780909,0.658425139364927,0.11667338541787,"preseason"
"mean_ca","mean_TVeg_tavg",0.0417362070400098,0.660304738263881,0.115392870845971,"preseason"
"mean_s","mean_Qs_acc",-8.8081877865759,0.660644371730282,0.115162242438335,"preseason"
"mean_fe","mean_SWE_inst",-0.127088778310435,0.661547013167293,0.114550424295981,"preseason"
"mean_zn","mean_Albedo_inst",0.471692877783684,0.667512926341895,0.110547654149731,"preseason"
"mean_mg","mean_Qsm_acc",-0.747641533521827,0.66783836078547,0.110331354565681,"preseason"
"mean_zn","mean_LWdown_f_tavg",-0.234099644604761,0.668021510946451,0.110209717194277,"preseason"
"mean_tkw","mean_Evap_tavg",249009.825138237,0.671120856427422,0.108161491077032,"preseason"
"mean_k","mean_Qs_acc",-14.2844951242275,0.675387791463405,0.105373085931006,"preseason"
"mean_ca","mean_SoilTMP144_295cm_inst",0.00601577599937644,0.681657087702362,0.101342209810141,"preseason"
"mean_fe","mean_CanopInt_inst",-334.31404811274,0.682021922346592,0.101110057868157,"preseason"
"mean_tkw","mean_TWS_inst",-0.00836857297241511,0.683177356590226,0.100376587377157,"preseason"
"mean_protein","mean_AvgSurfT_inst",-1.77902274465427,0.685588318707012,0.0988547053334834,"preseason"
"mean_protein","mean_SnowT_tavg",-1.77379736554103,0.687132640289148,0.0978859847724401,"preseason"
"mean_p","mean_Qg_tavg",-0.113505876220014,0.687683700122606,0.0975414711691064,"preseason"
"mean_zn","mean_Qsm_acc",53.3849553332275,0.690397361684488,0.0958537936519257,"preseason"
"mean_protein","mean_Tair_f_inst",-1.68456149173266,0.693648963673934,0.0938509574580548,"preseason"
"mean_p","mean_SoilTMP68_144cm_inst",-0.131526734481144,0.69641732074268,0.0921624431450526,"preseason"
"mean_tkw","mean_SoilMoist_RZ_inst",-0.0585584165340677,0.699245617160282,0.0904531987972997,"preseason"
"mean_k","mean_ACond_tavg",-57.1647800955623,0.699734129961743,0.0901595927098319,"preseason"
"mean_fe","mean_Swnet_tavg",0.108007599098859,0.700972847428181,0.0894172379752096,"preseason"
"mean_mn","mean_SWdown_f_tavg",-0.0919209049736202,0.702175624690032,0.0886993585287723,"preseason"
"mean_protein","mean_Snowf_tavg",1792708.52982891,0.702887191349426,0.0882760210642326,"preseason"
"mean_mg","mean_Snowf_tavg",-9770.01745914108,0.704303010416897,0.0874367096485087,"preseason"
"mean_tkw","mean_SoilMoist_S_inst",-2.80721817899768,0.704599871004643,0.0872612362104735,"preseason"
"mean_fe","mean_TVeg_tavg",12.4199166583779,0.709036677236871,0.084659655193361,"preseason"
"mean_s","mean_SWdown_f_tavg",-0.00468291858621774,0.71175094071694,0.0830875201775683,"preseason"
"mean_ca","mean_Qair_f_inst",9.26149044393054,0.713754680953714,0.0819363826759107,"preseason"
"mean_k","mean_Tair_f_inst",-0.0209685907626411,0.716118621532296,0.0805886370407235,"preseason"
"mean_k","mean_Qg_tavg",-0.0558286569149528,0.716309971009419,0.0804800325486764,"preseason"
